account,position_start_block,position_end_block,position_start_date,position_end_date,tokenA,tokenB,position_investment_value,position_redemption_value,position_redemption_value_if_held,pool_net_gain,hodl_net_gain,pool_roi,hodl_roi,pool_vs_hodl_roi,claimed_rewards_in_USD
0xe741f716049de5514e8304b1c666ee2b18f7027e,11721982,11729098,2021-01-25,2021-01-26,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6036.689927106929,5645.175434908965,5281.300149909156,-391.5144921979636,-755.3897771977727,-0.06485582279784181,-0.12513310875978545,0.06889880799637342,33.054552857200036
0xeb423dcc9b346ee4ddd3a9273854d22599566a3f,13702255,13963421,2021-11-28,2022-01-08,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,32242.090429272645,26522.38643753959,27921.14799885055,-5719.703991733055,-4320.942430422096,-0.17739867097885584,-0.13401557941476105,-0.05009684993498631,1327.0971070835528
0xececbde7e40e14cc66f0f3b430a2b7b2eb935259,12645857,12729026,2021-06-16,2021-06-29,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1330.8986858754363,1144.3574784858042,1112.5932017374494,-186.54120738963206,-218.30548413798692,-0.14016183904106067,-0.16402862701332543,0.028549767065582536,16.942563094860077
0xed1716f756340fd737fff0ec36521ef88b2e2462,12175769,12181446,2021-04-05,2021-04-05,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,30490.549303419008,29592.221394200402,28141.298595977933,-898.3279092186058,-2349.250707441075,-0.02946250329172893,-0.07704848751864388,0.0515584877248643,0
0xed907a250b2c1375c9cea8f63dcdf3843557bc48,13651188,13656458,2021-11-20,2021-11-21,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,168088.12862267173,161591.58983898122,155317.77354768422,-6496.538783690514,-12770.355074987514,-0.03864959909378312,-0.0759741641460874,0.0403934214867616,238.74408650941703
0xeff73f588b763204ad8505ef6427d92c827057b3,14750248,14814430,2022-05-10,2022-05-21,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,60.03477040475767,45.416212035011796,39.056927551605675,-14.618558369745877,-20.977842853151998,-0.2435015287172211,-0.34942821820951836,0.1628209099398215,0.17767777920310457
0xf14662b6b7edfebe645d783afef03a6ce615dfe0,12350923,12456117,2021-05-02,2021-05-18,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,368.6194922807434,508.01676339899177,544.1255663659288,139.3972711182484,175.5060740851854,0.3781603361660603,0.4761171825159985,-0.06636115852467321,5.074638279447276
0xf55d7a2f553be0beaedce903103a2a13e9b5508c,13633019,13641972,2021-11-17,2021-11-18,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,37604.428797244866,12298.013920917205,39950.547631239766,-25306.41487632766,2346.1188339949003,-0.672963682357057,0.062389428826181016,-0.6921690777700219,103.3268132886179
0xf5dcafa051318bdfdb6f5a78ad5086b1538322c5,12296837,12307777,2021-04-23,2021-04-25,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8342.894162663835,8793.110542846096,9254.544352708186,450.21638018226076,911.6501900443509,0.05396405269014097,0.10927265434148413,-0.04986024079370902,8.981653559713713
0xf5dcafa051318bdfdb6f5a78ad5086b1538322c5,12312006,12317656,2021-04-25,2021-04-26,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,9608.075498843642,9131.320746153033,8673.57454014152,-476.75475269060917,-934.5009587021214,-0.04962021299145577,-0.09726203325677354,0.05277480511559003,4.385564652669521
0xf634791d5749884a45c14fe0f4fc94e7f05bffaf,13813086,13827883,2021-12-16,2021-12-18,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1572.5712848765581,1631.4656001407595,1689.5298369631985,58.894315264201396,116.95855208664034,0.03745096698037725,0.07437408606619776,-0.03436709761030619,5.377684916399415
0xfadafce89ea2221fa33005640acf2c923312f2b9,11726529,11807313,2021-01-25,2021-02-07,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1432.202068010207,1862.838256809526,2533.5897017314946,430.6361887993189,1101.3876337212876,0.30068116672782924,0.7690169273749702,-0.264743515677999,0.018055446688974044
0xfadafce89ea2221fa33005640acf2c923312f2b9,11973706,12117379,2021-03-04,2021-03-26,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,10499.552244727101,8803.82065645285,7316.907908146513,-1695.7315882742514,-3182.644336580588,-0.1615051336237554,-0.3031219105727979,0.20321599874871116,81.52589128848562
0xfcda2e65b00868e7ba1b76a00e38e1a2af9da1ad,14485232,14714672,2022-03-30,2022-05-05,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,16812.06001770581,14613.534149773235,14062.272657186888,-2198.525867932576,-2749.7873605189234,-0.1307707601339261,-0.16356040590046395,0.039201451004764215,0.039980587533629916
0xfdbbfb0fe2986672af97eca0e797d76a0bbf35c9,12696646,12708510,2021-06-24,2021-06-26,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4902.653454521078,4855.7053778267655,4804.926224767004,-46.948076694312476,-97.72722975407396,-0.00957605450391734,-0.01993353816675598,0.0105681441679625,11.493504271430703
0xfdbbfb0fe2986672af97eca0e797d76a0bbf35c9,12862313,12919156,2021-07-20,2021-07-29,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5211.152702999012,5520.443104361397,5812.562233069838,309.2904013623847,601.4095300708259,0.0593516288986098,0.11540815714817097,-0.05025651631675723,58.47886189808681
0xfdbbfb0fe2986672af97eca0e797d76a0bbf35c9,12919484,12984688,2021-07-29,2021-08-08,0x5a98fcbea516cf06857215779fd812ca3bef1b32,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8431.256423747895,17856.35460237152,23487.782555974438,9425.098178623626,15056.526132226543,1.1178758781522085,1.7857986254358942,-0.23975988112894406,106.77784123545179
