market,account,position_start_block,position_end_block,position_start_date,position_end_date,tokenA,tokenB,position_investment_value,position_redemption_value,position_redemption_value_if_held,pool_net_gain,hodl_net_gain,pool_roi,hodl_roi,pool_vs_hodl_roi,claimed_rewards_in_USD,position_trade_counter
0x06da0fd433c1a5d7a4faa01111c044910a184553,0x0394dd5d7c36d74a7d9bed768e9f6f61a44ab8d3,10833065,10938161,2020-09-10,2020-09-26,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,7051.466484550099,7003.8330786771585,6965.070081986219,-47.633405872940784,-86.39640256388066,-0.006755106328209388,-0.012252260257235408,0.0055653419469809395,198.7751111395851,4
0x06da0fd433c1a5d7a4faa01111c044910a184553,0x04005b69b2bf917605965081ae77c72029290825,12141136,12164947,2021-03-30,2021-04-03,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,2497.1440356532626,2554.553024387973,2557.718626938794,57.40898873471042,60.57459128553137,0.022989858780689838,0.02425754799109328,-0.0012376664569275556,5.953285207696271,4
0x06da0fd433c1a5d7a4faa01111c044910a184553,0x0403d6d288db8908b5ff21b60d347c6e450eb828,11770416,11780749,2021-02-01,2021-02-03,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,19951.094747965384,21713.070615338285,21743.79717821136,1761.9758673729011,1792.7024302459758,0.08831474611450019,0.08985484019260627,-0.0014131185377255385,27.000127087671014,4
0x06da0fd433c1a5d7a4faa01111c044910a184553,0x0419c0a91ba6cf14924053931f7504d0f9ebe674,11671179,13430527,2021-01-17,2021-10-16,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,2385.4837093033293,4598.73403505916,4769.098363432698,2213.250325755831,2383.6146541293683,0.9277993880755537,0.9992164879740442,-0.03572254447084053,89.37293526050523,4
0x06da0fd433c1a5d7a4faa01111c044910a184553,0x041d7f1f8d2312883dd650f8978bf7b153b0db17,11109852,11120660,2020-10-23,2020-10-24,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,1839.480342113503,1837.688288760553,1837.4830219848932,-1.7920533529500062,-1.997320128609772,-0.0009742171807560582,-0.0010858067264338993,0.00011171084206156724,1.2241727244074911,4
0x06da0fd433c1a5d7a4faa01111c044910a184553,0x042bd7d0831a27432fda97f0fd7500cad34d444e,12477605,12502604,2021-05-21,2021-05-25,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,9236.458430193692,10027.603917126018,9932.639833975303,791.1454869323261,696.1814037816112,0.08565463623439222,0.07537319731833751,0.009560810090574665,0,2
0x06da0fd433c1a5d7a4faa01111c044910a184553,0x0434b585b39c84ebcbfdf9af7210bc74b540eda6,11991307,12862836,2021-03-07,2021-07-20,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,229150.27719593846,260546.26318292494,243607.36543562842,31395.98598698649,14457.088239689969,0.13701046479704176,0.06308998800524344,0.06953360263555951,5586.3222096738655,4
0x06da0fd433c1a5d7a4faa01111c044910a184553,0x0458b911a4dbc6dffc727980eebca13afd7ba597,10831852,10865925,2020-09-10,2020-09-15,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,5990.953974823988,6145.833141947865,6131.828851450238,154.87916712387778,140.87487662625063,0.025852171085728976,0.023514598379198778,0.0022838684570126253,25.642057127951063,8
0x06da0fd433c1a5d7a4faa01111c044910a184553,0x046c7e1c4d4efe14e5bc340617d3ebe76e2df335,11945844,11978101,2021-02-28,2021-03-05,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,382144.2251925365,370711.0121709426,370258.1656565275,-11433.213021593867,-11886.05953600898,-0.02991858117398856,-0.031103595847929932,0.0012230561171072145,1049.3462424976988,4
0x06da0fd433c1a5d7a4faa01111c044910a184553,0x047b3e73043bbf7421b78893110fc30b7db6b126,11078526,11084085,2020-10-18,2020-10-19,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,1904861.0950044333,1899652.4212234044,1899586.2575695745,-5208.673781028949,-5274.837434858782,-0.0027344113409050576,-0.0027691454503912297,3.483056037396616e-05,19.147123203789892,6
0x06da0fd433c1a5d7a4faa01111c044910a184553,0x04f881adb2b1f5c09217fe9e967fcc50218dd7ff,14198672,14384344,2022-02-13,2022-03-14,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,107.5601984055843,94.6682182823161,94.16487243071617,-12.891980123268198,-13.395325974868129,-0.11985827763775185,-0.1245379440855761,0.005345367530448033,0,2
0x06da0fd433c1a5d7a4faa01111c044910a184553,0x0503866ed9f304ec564f145d22994f7f11838596,12268045,12288648,2021-04-19,2021-04-22,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,598030.8689217875,82788.11173323871,654948.4108322214,-515242.7571885488,56917.54191043391,-0.8615654876101956,0.09517492301534987,-0.873595980440593,0,24
0x06da0fd433c1a5d7a4faa01111c044910a184553,0x0503866ed9f304ec564f145d22994f7f11838596,12290550,12294428,2021-04-22,2021-04-23,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,6478.432925758596,68311.5900721071,5500.269078591665,61833.1571463485,-978.1638471669312,9.544462041197734,-0.1509877247131323,11.419681491218638,0,4
0x06da0fd433c1a5d7a4faa01111c044910a184553,0x0503866ed9f304ec564f145d22994f7f11838596,12300854,12346201,2021-04-24,2021-05-01,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,181833.49774441225,7143.16583488653,189262.5418431937,-174690.33190952573,7429.044098781451,-0.9607158971064449,0.040856300906798926,-0.9622578997126399,0,12
0x06da0fd433c1a5d7a4faa01111c044910a184553,0x0503866ed9f304ec564f145d22994f7f11838596,12357160,12359757,2021-05-02,2021-05-03,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,110117.49156299453,79011.99079901307,114294.62572308606,-31105.500763981458,4177.134160091533,-0.28247556607468705,0.037933430019171245,-0.30869898475853136,0,4
0x06da0fd433c1a5d7a4faa01111c044910a184553,0x0503866ed9f304ec564f145d22994f7f11838596,12454897,12482935,2021-05-18,2021-05-22,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,1356.4136524027708,7238.885096571347,1076.0407129374235,5882.471444168576,-280.3729394653474,4.336782834460772,-0.20670164958063544,5.72733383554821,0,4
0x06da0fd433c1a5d7a4faa01111c044910a184553,0x0503866ed9f304ec564f145d22994f7f11838596,12552847,12565660,2021-06-02,2021-06-04,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,48387.40210571402,778.5736905472465,51222.24033729394,-47608.828415166776,2834.838231579917,-0.9839095785955555,0.058586287095689187,-0.9848000851696371,0,4
0x06da0fd433c1a5d7a4faa01111c044910a184553,0x0503866ed9f304ec564f145d22994f7f11838596,12862501,12908069,2021-07-20,2021-07-27,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,40.82968984046519,46.870255422716674,47.158660905013335,6.040565582251482,6.328971064548142,0.14794541927342397,0.15500904095224527,-0.006115641894021648,0,6
0x06da0fd433c1a5d7a4faa01111c044910a184553,0x0503866ed9f304ec564f145d22994f7f11838596,12919555,12957857,2021-07-29,2021-08-04,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,40.266725486605964,43.510103518414226,43.482892678546946,3.2433780318082626,3.2161671919409827,0.0805473500170039,0.0798715851133906,0.0006257826513162233,0,6
0x06da0fd433c1a5d7a4faa01111c044910a184553,0x0503866ed9f304ec564f145d22994f7f11838596,13085404,13125795,2021-08-24,2021-08-30,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,40.417171060562694,83126.77661079903,38.703816666605604,83086.35943973847,-1.7133543939570899,2055.719320761925,-0.042391744622347065,2146.766906991434,0,6
0x06da0fd433c1a5d7a4faa01111c044910a184553,0x0503866ed9f304ec564f145d22994f7f11838596,13351562,13738866,2021-10-04,2021-12-04,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,85.76516319261385,100938.9528069472,96.56950822023737,100853.18764375459,10.804345027623512,1175.9225294920225,0.1259759163911203,1044.246627711356,0,10
0x06da0fd433c1a5d7a4faa01111c044910a184553,0x052184de14530115273f594f95446e7aaff6dd2c,11369063,11379781,2020-12-01,2020-12-03,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,759.2773861795129,752.4254409835876,752.1941626730707,-6.851945195925282,-7.083223506442209,-0.009024297734458411,-0.00932890091996965,0.00030747155720410563,0.4983364390583371,4
0x06da0fd433c1a5d7a4faa01111c044910a184553,0x052c480fae7defe106b3a9464856a2b2a8e6f27c,12216801,12386714,2021-04-11,2021-05-07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,146723.48205254396,185142.61008140884,188689.6903393099,38419.128028864885,41966.208286765934,0.26184716646178285,0.2860224396237896,-0.01879848470535161,340.81032211869433,4
0x06da0fd433c1a5d7a4faa01111c044910a184553,0x054f4dc9281529f376c8ce8eb6b8fd3fc3d40bbb,12016845,12262515,2021-03-11,2021-04-18,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,1151934.5837547267,1283044.3412792278,1279970.5906007127,131109.75752450107,128036.006845986,0.11381701649858386,0.1111486786243131,0.0024014228929060757,7236.22296467284,8
0x06da0fd433c1a5d7a4faa01111c044910a184553,0x054fea6d1bdc59f916412a5a2ca7d4b38f341fa7,12709203,12907842,2021-06-26,2021-07-27,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,362.8075145199822,430.5669481975984,430.78760013232227,67.75943367761619,67.98008561234008,0.18676414066909916,0.1873723197334601,-0.0005122058635302254,4.37626781675483,4
0x06da0fd433c1a5d7a4faa01111c044910a184553,0x055757f6e2bd3b51c0fbabb43a94aa2b24c60069,11801957,12104871,2021-02-06,2021-03-25,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,7797.534565638402,8186.744240930437,8032.496680723552,389.2096752920352,234.9621150851508,0.04991445334621222,0.030132872526216745,0.019202941045347564,200.26908952311703,4
0x06da0fd433c1a5d7a4faa01111c044910a184553,0x057518153ed7f25dd237a0d0052ae8cc5c428ee3,11800754,11810251,2021-02-06,2021-02-07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,7880570.857570035,7555928.717402684,7558291.579276653,-324642.1401673518,-322279.2782933824,-0.04119525679481738,-0.04089542294817419,-0.000312618512951781,4820.591813184158,4
0x06da0fd433c1a5d7a4faa01111c044910a184553,0x057518153ed7f25dd237a0d0052ae8cc5c428ee3,11840094,11846598,2021-02-12,2021-02-13,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,7748011.402714558,7978441.421638513,7979101.19600901,230430.01892395504,231089.79329445213,0.02974053688708081,0.02982569091386321,-8.268780584298127e-05,4136.19766641521,4
